mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.042559576034545896,0.0008778239041319939,0.0028028488159179688,6.295189642921951e-05,10,log2,2,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.08752923011779785,0.01124757573207768,0.006126928329467774,0.002409119638857727,10,log2,2,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.010018396377563476,0.0016751983054327313,0.0010117530822753907,0.0001371843681325117,10,log2,4,2,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.01738595962524414,0.00027381657091558377,0.0013716697692871093,3.9872654426481824e-05,10,log2,4,2,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.04118947982788086,0.0009654088888358272,0.0025882720947265625,3.29083284104278e-05,10,log2,4,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.09260873794555664,0.018312643090973607,0.0049893856048583984,0.0002554292971358346,10,log2,4,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.008894586563110351,0.00029136758319943753,0.0008934497833251953,2.0235881362724064e-05,10,log2,4,5,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.01638627052307129,0.00017718482179704742,0.001311016082763672,6.544777167445726e-05,10,log2,4,5,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.04164390563964844,0.00041712807029301464,0.0027928829193115236,9.864946067138468e-05,10,log2,4,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.08122549057006836,0.002806224492968,0.004783916473388672,7.661014834663218e-05,10,log2,4,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.009258890151977539,0.0008829884218664811,0.0009906768798828125,0.0001469014019466684,10,log2,4,10,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.01706380844116211,0.000799411350719249,0.0014966487884521484,0.000105083983384703,10,log2,4,10,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.04078803062438965,0.0011860263537413114,0.002680397033691406,6.777793626032031e-05,10,log2,4,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.08093953132629395,0.001882104732094189,0.004821395874023438,0.00012784737854409694,10,log2,4,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1,,,,,,,
